업체명,경도,위도,숙박유형,숙박점수
프리하우스,129.0550097,35.09303507,펜션/민박/유스호스텔,8.51
동남모텔,129.041156,35.08706736,펜션/민박/유스호스텔,8.51
해성장여관,129.0643142,35.09512909,펜션/민박/유스호스텔,8.51
시모하우스,129.0571165,35.091859,펜션/민박/유스호스텔,8.51
조양장여관,129.0621113,35.09597031,펜션/민박/유스호스텔,8.51
조양장여관,129.0621182,35.09596346,펜션/민박/유스호스텔,8.51
대영여관,129.0599623,35.09677581,펜션/민박/유스호스텔,8.51
큐모텔,129.0607209,35.09725968,펜션/민박/유스호스텔,8.51
큐모텔,129.0637573,35.0965043,펜션/민박/유스호스텔,8.51
콤마모텔,129.0345374,35.09842914,펜션/민박/유스호스텔,8.51
하버펜트하우스,129.0345426,35.0983985,펜션/민박/유스호스텔,8.51
이코노미24게이스하우스,129.0345147,35.09938406,펜션/민박/유스호스텔,8.51
더라스트호텔,129.0337625,35.09887569,호텔/리조트,28.03
힐게스트하우스&카페,129.0339604,35.09882729,펜션/민박/유스호스텔,8.51
그랜드모텔,129.0344908,35.0989423,펜션/민박/유스호스텔,8.51
WA호텔,129.034993,35.09904314,호텔/리조트,28.03
바르도호텔,129.0325369,35.09930783,호텔/리조트,28.03
동산장모텔,129.0315649,35.10008856,펜션/민박/유스호스텔,8.51
24게스트하우스,129.0264085,35.09682595,펜션/민박/유스호스텔,8.51
24게스트하우스,129.0345052,35.09764829,펜션/민박/유스호스텔,8.51
시나몬트리게스트하우스,129.0354357,35.09687563,펜션/민박/유스호스텔,8.51
호텔모모,129.0354641,35.09672876,호텔/리조트,28.03
베이202호텔,129.0313233,35.09892131,호텔/리조트,28.03
스테이웰호텔,129.0333936,35.09793834,호텔/리조트,28.03
펀스테이게스트하우스,129.0326388,35.09808016,펜션/민박/유스호스텔,8.51
미니호텔메이,129.032287,35.09828341,호텔/리조트,28.03
호텔린,129.032287,35.09828341,호텔/리조트,28.03
K게스트하우스,129.0329179,35.09813514,펜션/민박/유스호스텔,8.51
K게스트하우스,129.0330494,35.09801969,펜션/민박/유스호스텔,8.51
오렌지게스트하우스,129.0308418,35.09799467,펜션/민박/유스호스텔,8.51
브로시스호텔,129.0308887,35.09859519,호텔/리조트,28.03
대성여인숙,129.0310667,35.09727594,펜션/민박/유스호스텔,8.51
평화여인숙,129.031136,35.09739679,펜션/민박/유스호스텔,8.51
대원장모텔,129.0313646,35.09765104,펜션/민박/유스호스텔,8.51
동명장여관,129.0308416,35.09771907,펜션/민박/유스호스텔,8.51
호텔포레프리미어,129.0296679,35.09841612,호텔/리조트,28.03
J모텔,129.0301556,35.09869812,펜션/민박/유스호스텔,8.51
동성장여관,129.0297872,35.09745844,펜션/민박/유스호스텔,8.51
해변의모텔,129.0288311,35.09721742,펜션/민박/유스호스텔,8.51
부국모텔,129.0286544,35.09732496,펜션/민박/유스호스텔,8.51
팝콘호스텔,129.0295468,35.0977582,펜션/민박/유스호스텔,8.51
갤러리G모텔,129.0289757,35.09759622,펜션/민박/유스호스텔,8.51
부영장여관,129.0287468,35.09754211,펜션/민박/유스호스텔,8.51
호텔노아,129.0292844,35.09748192,호텔/리조트,28.03
테라게스트하우스2,129.0298482,35.09701399,펜션/민박/유스호스텔,8.51
동궁장여관,129.0301916,35.09771589,펜션/민박/유스호스텔,8.51
명성장모텔,129.0304758,35.09777506,펜션/민박/유스호스텔,8.51
남성장여관,129.0297442,35.09762867,펜션/민박/유스호스텔,8.51
삼원장,129.030169,35.09787867,펜션/민박/유스호스텔,8.51
TERRA게스트하우스,129.0301972,35.09654092,펜션/민박/유스호스텔,8.51
24게스트하우스,129.0263606,35.09689656,펜션/민박/유스호스텔,8.51
MGM호텔,129.026131,35.09794813,호텔/리조트,28.03
브이호텔,129.0257736,35.0978713,호텔/리조트,28.03
세븐모텔,129.0259669,35.0979391,펜션/민박/유스호스텔,8.51
V3모텔,129.0276425,35.09842696,펜션/민박/유스호스텔,8.51
게스트하우스디어문,129.0268976,35.09836846,펜션/민박/유스호스텔,8.51
대광모텔,129.0271894,35.09698729,펜션/민박/유스호스텔,8.51
태양장,129.0262818,35.09659254,펜션/민박/유스호스텔,8.51
오션투헤븐호텔앤스파,129.0266548,35.09669044,호텔/리조트,28.03
모텔트리,129.0262006,35.09674413,펜션/민박/유스호스텔,8.51
대성모텔,129.0284535,35.09661693,펜션/민박/유스호스텔,8.51
BIFF게스트하우스,129.0269694,35.0982571,펜션/민박/유스호스텔,8.51
로망스모텔,129.0269815,35.09813361,펜션/민박/유스호스텔,8.51
로즈모텔,129.0270503,35.09818991,펜션/민박/유스호스텔,8.51
평안여인숙,129.0269758,35.09812452,펜션/민박/유스호스텔,8.51
토요코인호텔,129.0366463,35.10902456,호텔/리조트,28.03
K79게스트하우스,129.0304784,35.10258922,펜션/민박/유스호스텔,8.51
넘버25호텔,129.031695,35.10311942,호텔/리조트,28.03
호텔콘트,129.0314402,35.10190464,호텔/리조트,28.03
테라게스트하우스2호점,129.0298651,35.09699494,펜션/민박/유스호스텔,8.51
하늘섬게스트하우스,129.0354688,35.09990907,펜션/민박/유스호스텔,8.51
부산관광호텔,129.0346015,35.10057499,호텔/리조트,28.03
부산장모텔,129.0341674,35.10019603,펜션/민박/유스호스텔,8.51
MU호텔,129.0342552,35.09993967,호텔/리조트,28.03
비엔비펜션,129.0343348,35.10000638,펜션/민박/유스호스텔,8.51
소유호텔,129.0343742,35.10081706,호텔/리조트,28.03
호텔야자,129.0345709,35.09991692,호텔/리조트,28.03
부산게스트하우스타워,129.0341365,35.10028687,펜션/민박/유스호스텔,8.51
아리아호텔,129.0339713,35.10075166,호텔/리조트,28.03
엘리제호텔,129.0339701,35.10103081,호텔/리조트,28.03
더하운드호텔,129.0339878,35.10201804,호텔/리조트,28.03
엘리제호텔,129.033979,35.1010197,호텔/리조트,28.03
태양모텔,129.0345524,35.10219681,펜션/민박/유스호스텔,8.51
에이스모텔,129.0342271,35.10179607,펜션/민박/유스호스텔,8.51
와이티티호텔남포,129.0347067,35.10154966,호텔/리조트,28.03
타워힐 호텔,129.0343481,35.10113477,호텔/리조트,28.03
에이스모텔,129.0342271,35.10179607,펜션/민박/유스호스텔,8.51
타워힐호텔,129.0342849,35.10112619,호텔/리조트,28.03
몽베르모텔,129.0342524,35.10164882,펜션/민박/유스호스텔,8.51
폭시모텔,129.0338195,35.10095843,펜션/민박/유스호스텔,8.51
호텔40계단,129.03443,35.10405777,호텔/리조트,28.03
화춘장여관,129.0345763,35.10513082,펜션/민박/유스호스텔,8.51
호텔40계단,129.0344244,35.10405081,호텔/리조트,28.03
방공호게스트하우스,129.0265534,35.10371209,펜션/민박/유스호스텔,8.51
보수장모텔,129.0263326,35.10341653,펜션/민박/유스호스텔,8.51
보수장모텔,129.0263293,35.10341891,펜션/민박/유스호스텔,8.51
호텔그레이,129.0243914,35.10373011,호텔/리조트,28.03
보하모텔,129.0228674,35.10352584,펜션/민박/유스호스텔,8.51
호텔빌리,129.0216498,35.10515918,호텔/리조트,28.03
빌리호텔,129.0216415,35.10515874,호텔/리조트,28.03
게스트하우스나우,129.0220916,35.10480299,펜션/민박/유스호스텔,8.51
놀게스트하우스,129.0275543,35.09955762,펜션/민박/유스호스텔,8.51
마이호스텔,129.0265386,35.09905857,펜션/민박/유스호스텔,8.51
파크모텔,129.0266572,35.09897674,펜션/민박/유스호스텔,8.51
오아시스모텔,129.0264189,35.09920371,펜션/민박/유스호스텔,8.51
유일모텔,129.0265285,35.09880706,펜션/민박/유스호스텔,8.51
모텔리베,129.0266263,35.09885154,펜션/민박/유스호스텔,8.51
새피아모텔,129.026551,35.09896591,펜션/민박/유스호스텔,8.51
그랜드모텔,129.0266477,35.09878022,펜션/민박/유스호스텔,8.51
프린스모텔,129.026813,35.09902139,펜션/민박/유스호스텔,8.51
우리게스트하우스,129.0259674,35.09955931,펜션/민박/유스호스텔,8.51
호텔미니,129.0257971,35.09876298,호텔/리조트,28.03
원모텔,129.0257658,35.09888978,펜션/민박/유스호스텔,8.51
헤르메스호텔,129.0252212,35.09922176,호텔/리조트,28.03
미도장,129.0254804,35.0989004,펜션/민박/유스호스텔,8.51
굿스테이 대영 호텔,129.0255511,35.10110154,호텔/리조트,28.03
동성장여관,129.0263561,35.10151544,펜션/민박/유스호스텔,8.51
동성장,129.0263677,35.10149284,펜션/민박/유스호스텔,8.51
호텔마르쉐,129.0252913,35.10023763,호텔/리조트,28.03
호텔보브,129.0248422,35.10022128,호텔/리조트,28.03
지앤비호텔,129.0248185,35.10123942,호텔/리조트,28.03
오륙도모텔,129.0239775,35.10077538,펜션/민박/유스호스텔,8.51
투헤븐호텔,129.0242851,35.10134955,호텔/리조트,28.03
금강장,129.0244885,35.10255383,펜션/민박/유스호스텔,8.51
MK게스트하우스,129.0236368,35.1009672,펜션/민박/유스호스텔,8.51
로케트하우스,129.0288565,35.1020423,펜션/민박/유스호스텔,8.51
큐브모텔,129.0364611,35.11050913,펜션/민박/유스호스텔,8.51
큐브모텔,129.0364611,35.11050913,펜션/민박/유스호스텔,8.51
힐사이드관광호텔,129.0359654,35.10923822,호텔/리조트,28.03
코모도호텔,129.035458,35.10917144,호텔/리조트,28.03
G호텔,129.0359224,35.10905006,호텔/리조트,28.03
책앤아웃호스텔,129.0363429,35.11280808,펜션/민박/유스호스텔,8.51
호텔더루아,129.0353054,35.10083809,호텔/리조트,28.03
수이호스텔,129.0360053,35.10108664,펜션/민박/유스호스텔,8.51
배러댄와플센트럴파크호텔,129.0359479,35.10050339,호텔/리조트,28.03
센트럴파크호텔,129.035957,35.10051662,호텔/리조트,28.03
단디게스트하우스,129.0345949,35.10413773,펜션/민박/유스호스텔,8.51
단디게스트하우스,129.0346609,35.10414338,펜션/민박/유스호스텔,8.51
크라운하버호텔,129.0367993,35.10756227,호텔/리조트,28.03
뉴브이모텔,129.0378742,35.11004531,펜션/민박/유스호스텔,8.51
그레이194호텔,129.0376377,35.10855875,호텔/리조트,28.03
비센트호텔,129.0392706,35.1107605,호텔/리조트,28.03
서울모텔,129.035622,35.10572482,펜션/민박/유스호스텔,8.51
반달호텔,129.0351503,35.10603221,호텔/리조트,28.03
커넥트부산호텔,129.0373871,35.10044601,호텔/리조트,28.03
휴플러스게스트하우스,129.0369915,35.09969971,펜션/민박/유스호스텔,8.51
플래티넘호텔,129.0304808,35.09903456,호텔/리조트,28.03
플래티늄호텔,129.0304798,35.09903754,호텔/리조트,28.03
호텔아벤트리부산,129.0295783,35.09980908,호텔/리조트,28.03
금빛장여관,129.1542518,35.23242609,펜션/민박/유스호스텔,8.51
동원모텔,129.1538751,35.23219692,펜션/민박/유스호스텔,8.51
초원장 여관,129.1482118,35.22573662,펜션/민박/유스호스텔,8.51
수복장여관,129.1485558,35.2294428,펜션/민박/유스호스텔,8.51
수복장모텔,129.1485525,35.22944236,펜션/민박/유스호스텔,8.51
인호텔,129.1553963,35.23272662,호텔/리조트,28.03
은재모텔,129.1544872,35.23231333,펜션/민박/유스호스텔,8.51
대구장여관,129.12286,35.20668892,펜션/민박/유스호스텔,8.51
목화장여관,129.1218003,35.20693221,펜션/민박/유스호스텔,8.51
가든장여관,129.1314304,35.20076747,펜션/민박/유스호스텔,8.51
금수장여관,129.1313866,35.20048902,펜션/민박/유스호스텔,8.51
센텀게스트하우스,129.1341813,35.17181459,펜션/민박/유스호스텔,8.51
송정마루민박,129.2041758,35.18164198,펜션/민박/유스호스텔,8.51
GO모텔,129.2057631,35.18207529,펜션/민박/유스호스텔,8.51
송정여인숙,129.2003296,35.18416107,펜션/민박/유스호스텔,8.51
풀하우스펜션,129.2052239,35.18329965,펜션/민박/유스호스텔,8.51
풀하우스민박,129.2054795,35.1832581,펜션/민박/유스호스텔,8.51
송정아토펜션,129.2053194,35.1835851,펜션/민박/유스호스텔,8.51
여우비호텔,129.205479,35.1824337,호텔/리조트,28.03
넛지567펜션,129.1964618,35.17543173,펜션/민박/유스호스텔,8.51
올라호텔,129.1968053,35.17686458,호텔/리조트,28.03
마린케이풀빌라펜션,129.1992106,35.1806066,펜션/민박/유스호스텔,8.51
스테이모어빌리지펜션,129.1963971,35.17347061,펜션/민박/유스호스텔,8.51
스테이모어호스텔,129.1962911,35.17371724,펜션/민박/유스호스텔,8.51
플레르 호텔,129.195939,35.17535999,호텔/리조트,28.03
브라운도트호텔,129.197312,35.17875947,호텔/리조트,28.03
라온호텔,129.197353,35.17765562,호텔/리조트,28.03
송정마루민박,129.1970515,35.17722889,펜션/민박/유스호스텔,8.51
모닝캄펜션,129.1964513,35.17560616,펜션/민박/유스호스텔,8.51
송정 스테이모어펜션,129.1962516,35.17372203,펜션/민박/유스호스텔,8.51
플레르 호텔,129.1959441,35.1753527,호텔/리조트,28.03
샤인우드펜션,129.1963707,35.17354446,펜션/민박/유스호스텔,8.51
스위트펜션,129.1955516,35.17590916,펜션/민박/유스호스텔,8.51
이너피스 펜션,129.1957237,35.17417823,펜션/민박/유스호스텔,8.51
ALOHA게스트하우스,129.1956641,35.17673406,펜션/민박/유스호스텔,8.51
일로이리조트,129.1971551,35.17006048,호텔/리조트,28.03
송정토마토민박,129.2039946,35.18175019,펜션/민박/유스호스텔,8.51
현대민박,129.2040546,35.18249586,펜션/민박/유스호스텔,8.51
다다민박,129.2045049,35.18177313,펜션/민박/유스호스텔,8.51
마루민박,129.2040776,35.18160432,펜션/민박/유스호스텔,8.51
펜션민박 레드문,129.2057658,35.18151356,펜션/민박/유스호스텔,8.51
그린민박,129.2047756,35.18178374,펜션/민박/유스호스텔,8.51
호텔홍단,129.205342,35.18177008,호텔/리조트,28.03
동원비치민박,129.2037132,35.18226697,펜션/민박/유스호스텔,8.51
고하우스,129.204002,35.1821925,펜션/민박/유스호스텔,8.51
CC민박펜션,129.2049506,35.18164523,펜션/민박/유스호스텔,8.51
뉴송정민박,129.203967,35.1825685,펜션/민박/유스호스텔,8.51
게스트하우스송정,129.2042608,35.18169677,펜션/민박/유스호스텔,8.51
송정등대민박,129.2054071,35.18138022,펜션/민박/유스호스텔,8.51
호텔가인,129.2051625,35.18191786,호텔/리조트,28.03
애플모텔,129.2028469,35.18420378,펜션/민박/유스호스텔,8.51
호텔하루,129.2028007,35.18416673,호텔/리조트,28.03
올리브하우스펜션,129.2033453,35.1831026,펜션/민박/유스호스텔,8.51
마리나모텔,129.2044801,35.18338289,펜션/민박/유스호스텔,8.51
호텔데이즈A,129.20516,35.18311934,호텔/리조트,28.03
호텔데이즈B,129.2048627,35.18307836,호텔/리조트,28.03
비치웨이 게스트하우스,129.201819,35.18094349,펜션/민박/유스호스텔,8.51
송정호텔블루캐슬,129.2011106,35.18102927,호텔/리조트,28.03
송정초원민박,129.2033449,35.18100679,펜션/민박/유스호스텔,8.51
무무스하우스,129.2040696,35.18186869,펜션/민박/유스호스텔,8.51
라이온비치하우스,129.2039013,35.18129729,펜션/민박/유스호스텔,8.51
우리민박,129.2011884,35.18089213,펜션/민박/유스호스텔,8.51
옛날민박,129.2037782,35.18122527,펜션/민박/유스호스텔,8.51
송해여인숙,129.2025633,35.18195858,펜션/민박/유스호스텔,8.51
미래민박,129.2032508,35.18138371,펜션/민박/유스호스텔,8.51
도가집민박,129.2026258,35.18145038,펜션/민박/유스호스텔,8.51
신세계민박,129.2038757,35.18162538,펜션/민박/유스호스텔,8.51
송원펜션민박,129.2027633,35.1820086,펜션/민박/유스호스텔,8.51
히딩크펜션,129.2038373,35.18111129,펜션/민박/유스호스텔,8.51
푸른민박,129.2026605,35.18170639,펜션/민박/유스호스텔,8.51
알리바바펜션,129.2033942,35.18147969,펜션/민박/유스호스텔,8.51
에스스테이펜션,129.2020978,35.18140758,펜션/민박/유스호스텔,8.51
브이호텔,129.2050655,35.18227318,호텔/리조트,28.03
송정호텔젬,129.2053497,35.182738,호텔/리조트,28.03
보라카이모텔,129.2051461,35.18245236,펜션/민박/유스호스텔,8.51
감동호텔,129.2046925,35.18250807,호텔/리조트,28.03
V모텔,129.2050006,35.18234199,펜션/민박/유스호스텔,8.51
부산송정민박,129.2045428,35.18238441,펜션/민박/유스호스텔,8.51
2월호텔,129.2050736,35.18304077,호텔/리조트,28.03
아이엠호텔,129.2052574,35.18259568,호텔/리조트,28.03
코코호텔,129.205305,35.1822415,호텔/리조트,28.03
세븐모텔,129.2048272,35.18272742,펜션/민박/유스호스텔,8.51
감동호텔,129.2047183,35.18251104,호텔/리조트,28.03
송정호텔젬,129.2053861,35.18274398,호텔/리조트,28.03
보라카이모텔,129.2051477,35.18246361,펜션/민박/유스호스텔,8.51
아이엠호텔,129.2052197,35.18260892,호텔/리조트,28.03
GO모텔,129.2055457,35.18200433,펜션/민박/유스호스텔,8.51
송정 GB그리다펜션,129.1990006,35.18001432,펜션/민박/유스호스텔,8.51
송정스카이풀빌라펜션,129.1983834,35.17905844,펜션/민박/유스호스텔,8.51
빌라코트야드,129.2000161,35.18155214,펜션/민박/유스호스텔,8.51
해운대카라반펜션,129.1967265,35.17669249,펜션/민박/유스호스텔,8.51
윙민박,129.2005472,35.18222168,펜션/민박/유스호스텔,8.51
금하민박,129.1987261,35.17942926,펜션/민박/유스호스텔,8.51
금강민박,129.196539,35.17634251,펜션/민박/유스호스텔,8.51
사계민박,129.2005135,35.18110041,펜션/민박/유스호스텔,8.51
굿모닝 게스트하우스,129.2022332,35.18098113,펜션/민박/유스호스텔,8.51
송정바다뷰펜션 커플 가족 단체,129.2041882,35.18093379,펜션/민박/유스호스텔,8.51
동우장,129.2028133,35.18110866,펜션/민박/유스호스텔,8.51
부영민박,129.2048506,35.18125039,펜션/민박/유스호스텔,8.51
소라민박,129.2037508,35.1811254,펜션/민박/유스호스텔,8.51
큰이모민박,129.2051881,35.18134211,펜션/민박/유스호스텔,8.51
부산 그레이샌즈풀빌라펜션,129.2027427,35.18092059,펜션/민박/유스호스텔,8.51
바다봄펜션,129.2047524,35.18096597,펜션/민박/유스호스텔,8.51
명진게스트하우스,129.2024577,35.18097815,펜션/민박/유스호스텔,8.51
나무늘보호텔 송정점,129.2025055,35.18082502,호텔/리조트,28.03
더설레임펜션,129.2047947,35.18156502,펜션/민박/유스호스텔,8.51
브룩스호텔,129.2047388,35.18113214,호텔/리조트,28.03
송정바다뷰펜션커플가족단체,129.2041568,35.18092432,펜션/민박/유스호스텔,8.51
달로달리펜션,129.2049168,35.18145403,펜션/민박/유스호스텔,8.51
돌담하우스,129.2045562,35.18089778,펜션/민박/유스호스텔,8.51
송정호텔,129.2030877,35.18109984,호텔/리조트,28.03
달로달리펜션,129.204912,35.18145463,펜션/민박/유스호스텔,8.51
인연민박,129.2035947,35.18099236,펜션/민박/유스호스텔,8.51
쿨펜션,129.205334,35.18127487,펜션/민박/유스호스텔,8.51
라임펜션,129.2027964,35.18104939,펜션/민박/유스호스텔,8.51
동원비치민박,129.2034689,35.18106337,펜션/민박/유스호스텔,8.51
1812게스트하우스,129.2028925,35.18095436,펜션/민박/유스호스텔,8.51
아리랑펜션,129.204343,35.18111986,펜션/민박/유스호스텔,8.51
호텔S,129.2019498,35.1806618,호텔/리조트,28.03
송정해변펜션,129.2020734,35.18093937,펜션/민박/유스호스텔,8.51
송정 빈티지하우스 펜션,129.2022644,35.1807296,펜션/민박/유스호스텔,8.51
명진게스트하우스,129.2024173,35.18100937,펜션/민박/유스호스텔,8.51
베이 호텔,129.200469,35.18403108,호텔/리조트,28.03
쇼호텔,129.1575042,35.16230504,호텔/리조트,28.03
해운대게스트하우스,129.1598749,35.16191524,펜션/민박/유스호스텔,8.51
런더너호텔,129.1573244,35.16126027,호텔/리조트,28.03
오즈미니호텔,129.1589639,35.16222209,호텔/리조트,28.03
하운드호텔 해운대,129.156787,35.16102708,호텔/리조트,28.03
하운드 가든&테라스 호텔,129.1570419,35.16116956,호텔/리조트,28.03
에스원호텔,129.1575528,35.16141023,호텔/리조트,28.03
WA호텔,129.1572573,35.16160947,호텔/리조트,28.03
솔게스트하우스,129.1590824,35.16227582,펜션/민박/유스호스텔,8.51
소사이어티호텔,129.1578001,35.16163198,호텔/리조트,28.03
2F게스트하우스,129.1587945,35.16246027,펜션/민박/유스호스텔,8.51
더비치호텔,129.158372,35.16222614,호텔/리조트,28.03
루이스호텔,129.1574882,35.16174516,호텔/리조트,28.03
SC헬싱키호텔,129.1579602,35.16197419,호텔/리조트,28.03
키다리하우스,129.1577012,35.16158266,펜션/민박/유스호스텔,8.51
JB디자인호텔,129.1580468,35.16169342,호텔/리조트,28.03
준호텔,129.1586859,35.16206866,호텔/리조트,28.03
잉카모텔,129.1570132,35.1614736,펜션/민박/유스호스텔,8.51
판다게스트하우스,129.1587832,35.16186844,펜션/민박/유스호스텔,8.51
티스테이모텔,129.1588767,35.16159442,펜션/민박/유스호스텔,8.51
더베이호텔,129.1580662,35.16149183,호텔/리조트,28.03
스카이게스트하우스해운대,129.1587913,35.16186968,펜션/민박/유스호스텔,8.51
호텔여기어때,129.1579451,35.1610756,호텔/리조트,28.03
싼타페모텔,129.1590374,35.16165786,펜션/민박/유스호스텔,8.51
폭시호텔,129.1583219,35.16123327,호텔/리조트,28.03
미호텔,129.1591869,35.16178131,호텔/리조트,28.03
더홈게스트하우스,129.1587849,35.16186616,펜션/민박/유스호스텔,8.51
게리쿠퍼호텔,129.1590388,35.16201956,호텔/리조트,28.03
산타페모텔,129.1590427,35.16167014,펜션/민박/유스호스텔,8.51
온모텔,129.1581423,35.16115702,펜션/민박/유스호스텔,8.51
브이모텔,129.1577361,35.16127339,펜션/민박/유스호스텔,8.51
폭시호텔,129.158314,35.1612524,호텔/리조트,28.03
노블레스모텔,129.1575377,35.16118558,펜션/민박/유스호스텔,8.51
넘버25호텔,129.1572047,35.1609972,호텔/리조트,28.03
굿데이메이트 게스트하우스,129.15996,35.16317783,펜션/민박/유스호스텔,8.51
그레이그라운드호텔,129.1587203,35.16126217,호텔/리조트,28.03
인디호텔게스트하우스,129.1585988,35.16121109,호텔/리조트,28.03
인더스트리호텔,129.1593238,35.16161012,호텔/리조트,28.03
포유호텔,129.1583311,35.16109412,호텔/리조트,28.03
팍스게스트하우스,129.1621238,35.16238323,펜션/민박/유스호스텔,8.51
로드비치호텔,129.1596491,35.16113224,호텔/리조트,28.03
투헤븐호텔,129.1603373,35.16086756,호텔/리조트,28.03
바다펜션,129.1599359,35.16149264,펜션/민박/유스호스텔,8.51
해운대 소라펜션,129.1599351,35.16120234,펜션/민박/유스호스텔,8.51
해변펜션,129.1599551,35.1613685,펜션/민박/유스호스텔,8.51
호텔여우비,129.1580153,35.16212552,호텔/리조트,28.03
발렌타인호텔,129.1571746,35.16174061,호텔/리조트,28.03
해운대블루호텔,129.158409,35.16246257,호텔/리조트,28.03
호텔브릭스,129.1576345,35.16201327,호텔/리조트,28.03
K게스트하우스,129.1584104,35.1624603,펜션/민박/유스호스텔,8.51
해운대비지니스호텔S,129.1569802,35.16165591,호텔/리조트,28.03
아이엠레지던스,129.1578372,35.16213456,호텔/리조트,28.03
쇼호텔,129.1574938,35.16230524,호텔/리조트,28.03
웨스틴 조선 부산,129.154091,35.15603204,호텔/리조트,28.03
하이코리아 호스텔,129.1536886,35.1596687,펜션/민박/유스호스텔,8.51
파크하얏트부산호텔,129.1417635,35.15653218,호텔/리조트,28.03
더스위트하우스,129.144242,35.15932559,펜션/민박/유스호스텔,8.51
한화리조트,129.1450164,35.15442132,호텔/리조트,28.03
센텀프리미어호텔,129.1314749,35.16686698,호텔/리조트,28.03
해운대센텀호텔,129.1328184,35.1678464,호텔/리조트,28.03
호텔메리케이센텀,129.1328178,35.1678107,호텔/리조트,28.03
제이썬 하우스,129.1569949,35.16385018,펜션/민박/유스호스텔,8.51
궁모텔,129.1616538,35.16408857,펜션/민박/유스호스텔,8.51
블루보트게스트하우스,129.1614352,35.16377141,펜션/민박/유스호스텔,8.51
Y 게스트하우스,129.1612696,35.1638239,펜션/민박/유스호스텔,8.51
에이치스테이호텔,129.1583257,35.16275601,호텔/리조트,28.03
신라스테이,129.1587613,35.15983862,호텔/리조트,28.03
ONDA모텔,129.1588132,35.16026932,펜션/민박/유스호스텔,8.51
잠자리모텔,129.1579573,35.16086708,펜션/민박/유스호스텔,8.51
피카소 모텔,129.1571747,35.16068899,펜션/민박/유스호스텔,8.51
GP Hotel,129.1577531,35.16060589,호텔/리조트,28.03
노엘비지니스호텔,129.1585259,35.16046232,호텔/리조트,28.03
호텔얌,129.1575789,35.16060575,호텔/리조트,28.03
엘리게스트하우스,129.1589131,35.16039526,펜션/민박/유스호스텔,8.51
위게스트하우스,129.1588443,35.16067579,펜션/민박/유스호스텔,8.51
클럽호텔,129.1568937,35.16074134,호텔/리조트,28.03
JJINN호텔,129.1582682,35.16049921,호텔/리조트,28.03
"더블유모텔, 부산 해운대구 해운대로59번가길 4",129.1566393,35.16079838,펜션/민박/유스호스텔,8.51
피카소모텔,129.1571753,35.1606916,펜션/민박/유스호스텔,8.51
MU모텔,129.1595499,35.16054278,펜션/민박/유스호스텔,8.51
HOTEL WOW,129.1591837,35.16057331,호텔/리조트,28.03
에이스모텔,129.1591914,35.16121992,펜션/민박/유스호스텔,8.51
플로스호텔,129.1591158,35.16077836,호텔/리조트,28.03
HOTEL WOW,129.1591745,35.1605894,호텔/리조트,28.03
호텔오,129.1591807,35.16121844,호텔/리조트,28.03
그린나래호텔,129.1568472,35.15902463,호텔/리조트,28.03
글로리콘도,129.15786,35.15944038,펜션/민박/유스호스텔,8.51
호텔야자,129.1536747,35.15911658,호텔/리조트,28.03
더반호텔,129.1538904,35.15923553,호텔/리조트,28.03
호텔인트로,129.1534684,35.15903501,호텔/리조트,28.03
해운대캔버스게스트하우스,129.1526569,35.15925786,펜션/민박/유스호스텔,8.51
캔버스호스텔블랙,129.1529875,35.15936786,펜션/민박/유스호스텔,8.51
호텔109,129.1533196,35.15930346,호텔/리조트,28.03
아크블루호텔,129.1565465,35.15957826,호텔/리조트,28.03
라빈모텔,129.1549747,35.1598604,펜션/민박/유스호스텔,8.51
오뜨호텔,129.1563662,35.15957568,호텔/리조트,28.03
베이몬드호텔,129.1567516,35.15956148,호텔/리조트,28.03
아크블루호텔,129.1565776,35.15951013,호텔/리조트,28.03
오뜨바다전망호텔,129.1563668,35.15958261,호텔/리조트,28.03
베스트루이스해밀턴호텔,129.1545889,35.15963531,호텔/리조트,28.03
나인모텔,129.1546766,35.15991541,펜션/민박/유스호스텔,8.51
오렌지호텔,129.1543961,35.15965598,호텔/리조트,28.03
파스텔여관,129.1542433,35.15993783,펜션/민박/유스호스텔,8.51
바게트호텔,129.1538289,35.15961576,호텔/리조트,28.03
해운대호텔 모모쥬스,129.1542391,35.15948763,호텔/리조트,28.03
동백섬게스트하우스,129.1543433,35.15926351,펜션/민박/유스호스텔,8.51
아이리스모텔,129.1539638,35.15945794,펜션/민박/유스호스텔,8.51
호텔아라,129.1552197,35.16001194,호텔/리조트,28.03
이스턴베이호텔,129.1560435,35.1601764,호텔/리조트,28.03
씨모텔,129.1563971,35.15967921,펜션/민박/유스호스텔,8.51
김치게스트하우스해운대,129.15644,35.15988256,펜션/민박/유스호스텔,8.51
호텔블루스토리해운대,129.1574821,35.15990716,호텔/리조트,28.03
토요코인호텔,129.1573509,35.1594871,호텔/리조트,28.03
호텔포레프리미어,129.1602251,35.16069726,호텔/리조트,28.03
클라우드나인호텔,129.1597387,35.16074774,호텔/리조트,28.03
2NE1호텔,129.1599176,35.16045191,호텔/리조트,28.03
호텔포레 프리미어 해운대점,129.1602565,35.16069322,호텔/리조트,28.03
호텔투애니원,129.1598817,35.16037928,호텔/리조트,28.03
해운대청소년수련관,129.127072,35.19216733,캠핑/카라반/글램핑,7.98
뉴프린스모텔,129.1214604,35.18636702,펜션/민박/유스호스텔,8.51
