_행정구,행정동,이름,주소,도로명 주소,카테고리,입력주소,X,Y,CLSS,PNU,주소구분,표준신주소,표준구주소,우편번호,행정동코드,행정동명,법정동코드,법정동명,대분류
수영구,민락동,도우개러지,부산광역시 수영구 민락동 179-3 5층,부산광역시 수영구 광안해변로 235 5층 도우개러지 광안점," 피자, 피자집 ",부산광역시 수영구 민락동 179-3 5층,129.1197474,35.1547628,정좌표,2.65001e+18,구주소,부산광역시 수영구 광안해변로 235,부산광역시 수영구 민락동 179-3,48284.0,2650080000.0,민락동,2650010300,민락동,패스트푸드류
수영구,민락동,수정궁,부산시 수영구 민락동 181-166,부산광역시 수영구 민락수변로 25," 횟집, 활어 ",부산시 수영구 민락동 181-166,129.1245157,35.1535378,정좌표,2.65001e+18,구주소,부산광역시 수영구 민락수변로 25,부산광역시 수영구 민락동 181-166,48283.0,2650080000.0,민락동,2650010300,민락동,생선류
수영구,민락동,콩카페,부산광역시 수영구 민락동 177-3," 부산광역시 수영구 광안로61번길 60 이안테라리움 제105호, 제205호 "," 베트남, 카페 ",부산광역시 수영구 민락동 177-3,129.1220843,35.1555074,정좌표,2.65001e+18,구주소,부산광역시 수영구 광안로61번길 60,부산광역시 수영구 민락동 177-3,48285.0,2650080000.0,민락동,2650010300,민락동,커피
수영구,민락동,카페 인차저,부산광역시 수영구 민락동 179-11 2층 202호,부산광역시 수영구 광안해변로 237 2층 202호," 카페, 에스프레소바 ",부산광역시 수영구 민락동 179-11 2층 202호,129.1199222,35.1547071,정좌표,2.65001e+18,구주소,부산광역시 수영구 광안해변로 237,부산광역시 수영구 민락동 179-11,48284.0,2650080000.0,민락동,2650010300,민락동,커피
수영구,민락동,디에이블,부산광역시 수영구 민락동 181-223 3층,부산광역시 수영구 민락수변로 29 3층 디에이블," 파스타, 레스토랑 ",부산광역시 수영구 민락동 181-223 3층,129.1246332,35.1533024,정좌표,2.65001e+18,구주소,부산광역시 수영구 민락수변로 29,부산광역시 수영구 민락동 181-223,48283.0,2650080000.0,민락동,2650010300,민락동,면류
수영구,민락동,몫몫,부산광역시 수영구 민락동 181-84 7층 제7-1호,부산광역시 수영구 민락수변로 1 7층 제7-1호," 스키야키, 샤브샤브 ",부산광역시 수영구 민락동 181-84 7층 제7-1호,129.1238295,35.1555092,정좌표,2.65001e+18,구주소,부산광역시 수영구 민락수변로 1,부산광역시 수영구 민락동 181-84,48283.0,2650080000.0,민락동,2650010300,민락동,국/탕/찌개류
수영구,민락동,프론트커피,부산광역시 수영구 민락동 179-11 6층 602호,부산광역시 수영구 광안해변로 237 6층 602호," 카페, 디저트 ",부산광역시 수영구 민락동 179-11 6층 602호,129.1199222,35.1547071,정좌표,2.65001e+18,구주소,부산광역시 수영구 광안해변로 237,부산광역시 수영구 민락동 179-11,48284.0,2650080000.0,민락동,2650010300,민락동,커피
수영구,민락동,매드독스,부산광역시 수영구 민락동 179-3,부산광역시 수영구 광안해변로 235," 피자, 시카고피자 ",부산광역시 수영구 민락동 179-3,129.1197474,35.1547628,정좌표,2.65001e+18,구주소,부산광역시 수영구 광안해변로 235,부산광역시 수영구 민락동 179-3,48284.0,2650080000.0,민락동,2650010300,민락동,패스트푸드류
수영구,민락동,토피너리,부산광역시 수영구 민락동 35-2 2층,부산광역시 수영구 광안해변로295번길 15 2층," 브런치, 카페 ",부산광역시 수영구 민락동 35-2 2층,129.1252122,35.1570918,정좌표,2.65001e+18,구주소,부산광역시 수영구 광안해변로295번길 15,부산광역시 수영구 민락동 35-2,48287.0,2650080000.0,민락동,2650010300,민락동,커피
수영구,민락동,표류,부산광역시 수영구 민락동 175-25,부산광역시 수영구 광안해변로255번길 20-2 1층," 칵테일, 나쵸 ",부산광역시 수영구 민락동 175-25,129.1216288,35.1558992,정좌표,2.65001e+18,구주소,부산광역시 수영구 광안해변로255번길 20-2,부산광역시 수영구 민락동 175-25,48285.0,2650080000.0,민락동,2650010300,민락동,주류
수영구,민락동,새벽집,부산광역시 수영구 민락동 176-32,부산광역시 수영구 광안해변로 267," 콩나물국밥, 해장국 ",부산광역시 수영구 민락동 176-32,129.1228899,35.1558244,정좌표,2.65001e+18,구주소,부산광역시 수영구 광안해변로 267,부산광역시 수영구 민락동 176-32,48286.0,2650080000.0,민락동,2650010300,민락동,국/탕/찌개류
수영구,민락동,부사노뎅,부산광역시 수영구 민락동 185-9,부산광역시 수영구 광안로 59-4 1층," 이자카야, 오뎅바 ",부산광역시 수영구 민락동 185-9,129.1189919,35.154896,정좌표,2.65001e+18,구주소,부산광역시 수영구 광안로 59-4,부산광역시 수영구 민락동 185-9,48284.0,2650080000.0,민락동,2650010300,민락동,주류
수영구,민락동,방파제,부산광역시 수영구 민락동 181-123,부산광역시 수영구 광안해변로294번길 24," 횟집, 물회 ",부산광역시 수영구 민락동 181-123,129.1259673,35.1553361,정좌표,2.65001e+18,구주소,부산광역시 수영구 광안해변로294번길 24,부산광역시 수영구 민락동 181-123,48283.0,2650080000.0,민락동,2650010300,민락동,생선류
수영구,민락동,조이풀조이풀,부산시 수영구 민락동 140-5,부산광역시 수영구 민락본동로11번길 21," 와인, 양식 ",부산시 수영구 민락동 140-5,129.1273813,35.1575945,정좌표,2.65001e+18,구주소,부산광역시 수영구 민락본동로11번길 21,부산광역시 수영구 민락동 140-5,48290.0,2650080000.0,민락동,2650010300,민락동,면류
수영구,민락동,플라잉 드래곤,부산광역시 수영구 민락동 715-1,부산광역시 수영구 광안로61번나길 8 1층," 중식, 오렌지치킨 ",부산광역시 수영구 민락동 715-1,129.1201953,35.1554167,정좌표,2.65001e+18,구주소,부산광역시 수영구 광안로61번나길 8,부산광역시 수영구 민락동 715-1,48284.0,2650080000.0,민락동,2650010300,민락동,닭고기류
수영구,민락동,삼천포횟집,부산광역시 수영구 민락동 181-228,부산광역시 수영구 광안해변로 299,횟집,부산광역시 수영구 민락동 181-228,129.1260974,35.1568132,정좌표,2.65001e+18,구주소,부산광역시 수영구 광안해변로 299,부산광역시 수영구 민락동 181-228,48290.0,2650080000.0,민락동,2650010300,민락동,생선류
수영구,민락동,henry17,부산광역시 수영구 민락동 171-23,부산광역시 수영구 민락로27번길 17 2층 henry17(앙리17)," 위스키, 칵테일바 ",부산광역시 수영구 민락동 171-23,129.1213805,35.1570012,정좌표,2.65001e+18,구주소,부산광역시 수영구 민락로27번길 17,부산광역시 수영구 민락동 171-23,48285.0,2650080000.0,민락동,2650010300,민락동,주류
수영구,민락동,호록호록,부산광역시 수영구 민락동 783 오션테라스3단지 상가 107호,부산광역시 수영구 광안해변로326번길 32 오션테라스3단지 상가 107호,술집,부산광역시 수영구 민락동 783 오션테라스3단지 상가 107호,129.1287039,35.1548149,정좌표,2.65001e+18,구주소,부산광역시 수영구 광안해변로326번길 32,부산광역시 수영구 민락동 783,48281.0,2650080000.0,민락동,2650010300,민락동,주류
수영구,민락동,황소해물탕,부산광역시 수영구 민락동 178-13,부산광역시 수영구 광안해변로 249 2층 황소해물탕," 해물탕, 해물찜 ",부산광역시 수영구 민락동 178-13,129.1211687,35.1551643,정좌표,2.65001e+18,구주소,부산광역시 수영구 광안해변로 249,부산광역시 수영구 민락동 178-13,48284.0,2650080000.0,민락동,2650010300,민락동,생선류
수영구,민락동,가온밀면,부산광역시 수영구 민락동 110-49 2층,부산광역시 수영구 민락수변로 109 2층 가온밀면,밀면,부산광역시 수영구 민락동 110-49 2층,129.1324461,35.154789,정좌표,2.65001e+18,구주소,부산광역시 수영구 민락수변로 109,부산광역시 수영구 민락동 110-49,48280.0,2650080000.0,민락동,2650010300,민락동,면류
수영구,민락동,뜨라또리아 단테,부산광역시 수영구 민락동 184-5,부산광역시 수영구 광남로 156-1," 파스타, 생면파스타 ",부산광역시 수영구 민락동 184-5,129.1185006,35.1550898,정좌표,2.65001e+18,구주소,부산광역시 수영구 광남로 156-1,부산광역시 수영구 민락동 184-5,48284.0,2650080000.0,민락동,2650010300,민락동,면류
수영구,민락동,안쵸비,부산광역시 수영구 민락동 24-31,부산광역시 수영구 민락본동로19번길 40 1F 안쵸비," 파스타, 아란치니 ",부산광역시 수영구 민락동 24-31,129.1267066,35.1580154,정좌표,2.65001e+18,구주소,부산광역시 수영구 민락본동로19번길 40,부산광역시 수영구 민락동 24-31,48290.0,2650080000.0,민락동,2650010300,민락동,면류
수영구,민락동,버거스올마이티,부산광역시 수영구 민락동 113-31,부산광역시 수영구 민락수변로17번길 56 2층 D-3호," 버거, 수제버거 ",부산광역시 수영구 민락동 113-31,129.1267776,35.1544092,정좌표,2.65001e+18,구주소,부산광역시 수영구 민락수변로17번길 56,부산광역시 수영구 민락동 113-31,48281.0,2650080000.0,민락동,2650010300,민락동,패스트푸드류
수영구,민락동,광안리골방,부산광역시 수영구 민락동 34-7,부산광역시 수영구 민락본동로19번길 59 지하1층," 와인바, 하이볼 ",부산광역시 수영구 민락동 34-7,129.1257999,35.157528,정좌표,2.65001e+18,구주소,부산광역시 수영구 민락본동로19번길 59,부산광역시 수영구 민락동 34-7,48290.0,2650080000.0,민락동,2650010300,민락동,주류
수영구,민락동,라프,부산 수영구 민락동 164-17,부산광역시 수영구 민락로28번길 19 1층 카페 라프,브런치,부산 수영구 민락동 164-17,129.12272,35.1578361,정좌표,2.65001e+18,구주소,부산광역시 수영구 민락로28번길 19,부산광역시 수영구 민락동 164-17,48286.0,2650080000.0,민락동,2650010300,민락동,밥류
수영구,민락동,은상,부산광역시 수영구 민락동 33-13 2층,부산광역시 수영구 광안해변로307번길 25-2 2층," 카이센동, 새우덮밥 ",부산광역시 수영구 민락동 33-13 2층,129.1263245,35.1581632,정좌표,2.65001e+18,구주소,부산광역시 수영구 광안해변로307번길 25-2,부산광역시 수영구 민락동 33-13,48290.0,2650080000.0,민락동,2650010300,민락동,밥류
수영구,민락동,고하순,부산광역시 수영구 민락동 181-42,부산광역시 수영구 광안해변로279번길 21 2층 고하순 광안리점," 고기집, 삼겹살 ",부산광역시 수영구 민락동 181-42,129.1250081,35.156616,정좌표,2.65001e+18,구주소,부산광역시 수영구 광안해변로279번길 21,부산광역시 수영구 민락동 181-42,48287.0,2650080000.0,민락동,2650010300,민락동,돼지고기류
수영구,민락동,서울상회,부산광역시 수영구 민락동 181-228,부산광역시 수영구 광안해변로 299 8층 802호," 활어회, 횟집 ",부산광역시 수영구 민락동 181-228,129.1260974,35.1568132,정좌표,2.65001e+18,구주소,부산광역시 수영구 광안해변로 299,부산광역시 수영구 민락동 181-228,48290.0,2650080000.0,민락동,2650010300,민락동,생선류
수영구,민락동,나막집,부산광역시 수영구 민락동 181-88 상가동 101호,부산광역시 수영구 민락수변로17번길 36 상가동 101호," 돼지국밥, 돼지곰탕 ",부산광역시 수영구 민락동 181-88 상가동 101호,129.126062,35.1542446,정좌표,2.65001e+18,구주소,부산광역시 수영구 민락수변로17번길 36,부산광역시 수영구 민락동 181-88,48283.0,2650080000.0,민락동,2650010300,민락동,돼지고기류
수영구,민락동,티앤북스,부산광역시 수영구 민락동 181-223,부산광역시 수영구 민락수변로 29 8층 티앤북스 광안점," 만화카페, 북카페 ",부산광역시 수영구 민락동 181-223,129.1246332,35.1533024,정좌표,2.65001e+18,구주소,부산광역시 수영구 민락수변로 29,부산광역시 수영구 민락동 181-223,48283.0,2650080000.0,민락동,2650010300,민락동,커피
수영구,민락동,언벤트커피,부산광역시 수영구 민락동 165-20,부산광역시 수영구 광남로 192 1층," 콜드브루, 수플레 ",부산광역시 수영구 민락동 165-20,129.1205243,35.1577933,정좌표,2.65001e+18,구주소,부산광역시 수영구 광남로 192,부산광역시 수영구 민락동 165-20,48285.0,2650080000.0,민락동,2650010300,민락동,커피
수영구,민락동,신라횟집,부산광역시 수영구 민락동 181-149,부산광역시 수영구 민락수변로7번길 16 2층~4층 광안리 신라횟집," 물회, 횟집 ",부산광역시 수영구 민락동 181-149,129.1245609,35.155223,정좌표,2.65001e+18,구주소,부산광역시 수영구 민락수변로7번길 16,부산광역시 수영구 민락동 181-149,48283.0,2650080000.0,민락동,2650010300,민락동,생선류
수영구,민락동,OBPC,부산광역시 수영구 민락동 181-79,부산광역시 수영구 민락수변로 49 지상 1층 116호 OBPC 광안점," 피자, 피맥 ",부산광역시 수영구 민락동 181-79,129.1258438,35.1535435,정좌표,2.65001e+18,구주소,부산광역시 수영구 민락수변로 49,부산광역시 수영구 민락동 181-79,48283.0,2650080000.0,민락동,2650010300,민락동,패스트푸드류
수영구,민락동,진돼지곰탕,부산광역시 수영구 민락동 181-70 2층 201호,부산광역시 수영구 광안해변로284번길 4 (민락동)," 곰탕, 돼지곰탕 ",부산광역시 수영구 민락동 181-70 2층 201호,129.1247544,35.155726,정좌표,2.65001e+18,구주소,부산광역시 수영구 광안해변로284번길 4,부산광역시 수영구 민락동 181-70,48283.0,2650080000.0,민락동,2650010300,민락동,돼지고기류
수영구,민락동,광안다찌,부산광역시 수영구 민락동 110-50,부산광역시 수영구 광안해변로344번길 17-20 산바다회타운 6층," 다찌, 전복죽 ",부산광역시 수영구 민락동 110-50,129.1317358,35.155012,정좌표,2.65001e+18,구주소,부산광역시 수영구 광안해변로344번길 17-20,부산광역시 수영구 민락동 110-50,48280.0,2650080000.0,민락동,2650010300,민락동,밥류
수영구,민락동,옥이네밀면칼국수,부산광역시 수영구 민락동 683-26,부산광역시 수영구 민락로 13," 밀면, 물밀면 ",부산광역시 수영구 민락동 683-26,129.122416,35.1564778,정좌표,2.65001e+18,구주소,부산광역시 수영구 민락로 13,부산광역시 수영구 민락동 683-26,48285.0,2650080000.0,민락동,2650010300,민락동,면류
수영구,민락동,광안리 대교밀면,부산광역시 수영구 민락동 30-19,부산광역시 수영구 광남로 239," 밀면, 물밀면 ",부산광역시 수영구 민락동 30-19,129.1249793,35.1593114,정좌표,2.65001e+18,구주소,부산광역시 수영구 광남로 239,부산광역시 수영구 민락동 30-19,48276.0,2650080000.0,민락동,2650010300,민락동,면류
수영구,민락동,오브너스," 부산광역시 수영구 민락동 110-70 1층, 2층 "," 부산광역시 수영구 광안해변로 364-9 1층, 2층 "," 카페, 베이커리 ","부산광역시 수영구 민락동 110-70 1층, 2층 ",129.132731,35.1555435,정좌표,2.65001e+18,구주소,부산광역시 수영구 광안해변로 364-9,부산광역시 수영구 민락동 110-70,48280.0,2650080000.0,민락동,2650010300,민락동,커피
수영구,민락동,나사리식당,부산광역시 수영구 민락동 177-3,부산광역시 수영구 광안로61번길 60 3층," 칼국수, 충무김밥 ",부산광역시 수영구 민락동 177-3,129.1220843,35.1555074,정좌표,2.65001e+18,구주소,부산광역시 수영구 광안로61번길 60,부산광역시 수영구 민락동 177-3,48285.0,2650080000.0,민락동,2650010300,민락동,면류
수영구,민락동,차선책,부산광역시 수영구 민락동 179-11,부산광역시 수영구 광안해변로 237 3층 301호," 카페, 케이크 ",부산광역시 수영구 민락동 179-11,129.1199222,35.1547071,정좌표,2.65001e+18,구주소,부산광역시 수영구 광안해변로 237,부산광역시 수영구 민락동 179-11,48284.0,2650080000.0,민락동,2650010300,민락동,커피
수영구,민락동,집밥예인,부산광역시 수영구 민락동 171-2,부산광역시 수영구 민락로27번길 3 컨츄리빌리지," 밥집, 집밥 ",부산광역시 수영구 민락동 171-2,129.1218456,35.1573033,정좌표,2.65001e+18,구주소,부산광역시 수영구 민락로27번길 3,부산광역시 수영구 민락동 171-2,48285.0,2650080000.0,민락동,2650010300,민락동,밥류
수영구,민락동,미미락락,부산광역시 수영구 민락동 173-3,부산광역시 수영구 민락로13번길 8 1층," 한식, 브런치 ",부산광역시 수영구 민락동 173-3,129.1221414,35.1564623,정좌표,2.65001e+18,구주소,부산광역시 수영구 민락로13번길 8,부산광역시 수영구 민락동 173-3,48285.0,2650080000.0,민락동,2650010300,민락동,밥류
수영구,민락동,민락실비,부산광역시 수영구 민락동 174-14 1층,부산광역시 수영구 광안해변로255번길 29 1층," 술집, 한식주점 ",부산광역시 수영구 민락동 174-14 1층,129.1211952,35.1562998,정좌표,2.65001e+18,구주소,부산광역시 수영구 광안해변로255번길 29,부산광역시 수영구 민락동 174-14,48285.0,2650080000.0,민락동,2650010300,민락동,주류
수영구,민락동,포르타나,부산광역시 수영구 민락동 177-3,부산광역시 수영구 광안로61번길 60," 마르게리따, 피자 ",부산광역시 수영구 민락동 177-3,129.1220843,35.1555074,정좌표,2.65001e+18,구주소,부산광역시 수영구 광안로61번길 60,부산광역시 수영구 민락동 177-3,48285.0,2650080000.0,민락동,2650010300,민락동,패스트푸드류
수영구,민락동,브런치 앤 디너 테라비,부산광역시 수영구 민락동 110-43 1층 101호,부산광역시 수영구 광안해변로344번길 17-9 (민락동)," 브런치, 양식 ",부산광역시 수영구 민락동 110-43 1층 101호,129.131278,35.1552416,정좌표,2.65001e+18,구주소,부산광역시 수영구 광안해변로344번길 17-9,부산광역시 수영구 민락동 110-43,48280.0,2650080000.0,민락동,2650010300,민락동,면류
수영구,민락동,삼진포차,부산광역시 수영구 민락동 178-5 3층,부산광역시 수영구 광안해변로 251 3층," 술집, 어묵 ",부산광역시 수영구 민락동 178-5 3층,129.1213894,35.1552524,정좌표,2.65001e+18,구주소,부산광역시 수영구 광안해변로 251,부산광역시 수영구 민락동 178-5,48284.0,2650080000.0,민락동,2650010300,민락동,주류
수영구,민락동,시시토리," 부산광역시 수영구 민락동 171-20 1, 2층 ",부산광역시 수영구 광안해변로255번길 36," 닭구이, 덮밥 ","부산광역시 수영구 민락동 171-20 1, 2층 ",129.1213204,35.1566231,정좌표,2.65001e+18,구주소,부산광역시 수영구 광안해변로255번길 36,부산광역시 수영구 민락동 171-20,48285.0,2650080000.0,민락동,2650010300,민락동,닭고기류
수영구,민락동,에타리,부산광역시 수영구 민락동 181-44," 부산광역시 수영구 광안해변로279번길 25 1, 2층 "," 카페, 에그타르트 ",부산광역시 수영구 민락동 181-44,129.1252189,35.1567853,정좌표,2.65001e+18,구주소,부산광역시 수영구 광안해변로279번길 25,부산광역시 수영구 민락동 181-44,48287.0,2650080000.0,민락동,2650010300,민락동,커피
수영구,민락동,그린파치,부산광역시 수영구 민락동 175-23,부산광역시 수영구 광안해변로255번길 20-5," 이자카야, 전갱이 ",부산광역시 수영구 민락동 175-23,129.1217627,35.1560602,정좌표,2.65001e+18,구주소,부산광역시 수영구 광안해변로255번길 20-5,부산광역시 수영구 민락동 175-23,48285.0,2650080000.0,민락동,2650010300,민락동,주류
수영구,민락동,쉬크레이씨,부산광역시 수영구 민락동 222-4 3층,부산광역시 수영구 민락로14번길 6 3층 쉬크레이씨," 카페, 디저트 ",부산광역시 수영구 민락동 222-4 3층,129.1227606,35.1567991,정좌표,2.65001e+18,구주소,부산광역시 수영구 민락로14번길 6,부산광역시 수영구 민락동 222-4,48286.0,2650080000.0,민락동,2650010300,민락동,커피
수영구,민락동,하모횟집,부산광역시 수영구 민락동 153-7,부산광역시 수영구 광안해변로295번길 4-19," 새조개, 새조개샤브샤브 ",부산광역시 수영구 민락동 153-7,129.1266183,35.1571779,정좌표,2.65001e+18,구주소,부산광역시 수영구 광안해변로295번길 4-19,부산광역시 수영구 민락동 153-7,48290.0,2650080000.0,민락동,2650010300,민락동,국/탕/찌개류
수영구,민락동,야키토리 해공,부산광역시 수영구 민락동 24-6 1층 해공,부산광역시 수영구 민락본동로19번길 30-5 1층 해공," 꼬치구이, 술집 ",부산광역시 수영구 민락동 24-6 1층 해공,129.1271154,35.1582099,정좌표,2.65001e+18,구주소,부산광역시 수영구 민락본동로19번길 30-5,부산광역시 수영구 민락동 24-6,48290.0,2650080000.0,민락동,2650010300,민락동,주류
수영구,수영동,둔내막국수,부산시 수영구 수영동 447-18,부산광역시 수영구 수영로725번길 62-3 둔내막국수," 막국수, 메밀 ",부산시 수영구 수영동 447-18,129.1152596,35.1685142,정좌표,2.65001e+18,구주소,부산광역시 수영구 수영로725번길 62-3,부산광역시 수영구 수영동 447-18,48228.0,2650073000.0,수영동,2650010200,수영동,면류
수영구,수영동,스미스엣홈,부산광역시 수영구 수영동 490-20,부산광역시 수영구 구락로43번길 20-2 1층," 커피, 카페 ",부산광역시 수영구 수영동 490-20,129.1184274,35.1713874,정좌표,2.65001e+18,구주소,부산광역시 수영구 구락로43번길 20-2,부산광역시 수영구 수영동 490-20,48225.0,2650073000.0,수영동,2650010200,수영동,커피
수영구,수영동,딥슬로우커피바,부산광역시 수영구 수영동 492-16,부산광역시 수영구 구락로25번길 23-1 1층 딥슬로우커피바," 카페, 파르페 ",부산광역시 수영구 수영동 492-16,129.1189841,35.171157,정좌표,2.65001e+18,구주소,부산광역시 수영구 구락로25번길 23-1,부산광역시 수영구 수영동 492-16,48226.0,2650073000.0,수영동,2650010200,수영동,커피
수영구,수영동,수영냉삼,부산광역시 수영구 수영동 450-15 1층,부산광역시 수영구 연수로401번길 4 1층," 냉삼, 대패삼겹살 ",부산광역시 수영구 수영동 450-15 1층,129.1135393,35.1687464,정좌표,2.65001e+18,구주소,부산광역시 수영구 연수로401번길 4,부산광역시 수영구 수영동 450-15,48232.0,2650073000.0,수영동,2650010200,수영동,돼지고기류
수영구,수영동,수영팔도할매떡볶이,부산광역시 수영구 수영동 445-6,부산광역시 수영구 수영로705번길 15," 떡볶이, 분식 ",부산광역시 수영구 수영동 445-6,129.1165774,35.1685562,정좌표,2.65001e+18,구주소,부산광역시 수영구 수영로705번길 15,부산광역시 수영구 수영동 445-6,48228.0,2650073000.0,수영동,2650010200,수영동,패스트푸드류
수영구,수영동,스바루,부산광역시 수영구 수영동 146,부산광역시 수영구 구락로43번길 45 1층," 스시, 우동 ",부산광역시 수영구 수영동 146,129.117645,35.1703671,정좌표,2.65001e+18,구주소,부산광역시 수영구 구락로43번길 45,부산광역시 수영구 수영동 146,48226.0,2650073000.0,수영동,2650010200,수영동,생선류
수영구,수영동,소풍가는날,부산광역시 수영구 수영동 211-2,부산광역시 수영구 수미로26번길 80," 김밥, 종합분식 ",부산광역시 수영구 수영동 211-2,129.1160006,35.1713287,정좌표,2.65001e+18,구주소,부산광역시 수영구 수미로26번길 80,부산광역시 수영구 수영동 211-2,48229.0,2650073000.0,수영동,2650010200,수영동,패스트푸드류
수영구,수영동,부막숯불닭갈비,부산광역시 수영구 수영동 466-20,부산광역시 수영구 망미번영로60번길 9," 닭갈비, 철판닭갈비 ",부산광역시 수영구 수영동 466-20,129.1106354,35.1723425,정좌표,2.65001e+18,구주소,부산광역시 수영구 망미번영로60번길 9,부산광역시 수영구 수영동 466-20,48231.0,2650073000.0,수영동,2650010200,수영동,닭고기류
수영구,수영동,조마루감자탕,부산광역시 수영구 수영동 444-8,부산광역시 수영구 수영로 723," 감자탕, 뼈다귀해장국 ",부산광역시 수영구 수영동 444-8,129.1182682,35.1685766,정좌표,2.65001e+18,구주소,부산광역시 수영구 수영로 723,부산광역시 수영구 수영동 444-8,48227.0,2650073000.0,수영동,2650010200,수영동,국/탕/찌개류
수영구,수영동,꽃피는 4월 밀익는 5월,부산광역시 수영구 수영동 466-2,부산광역시 수영구 망미번영로70번길 16 1층 꽃피는 4월 밀익는 5월," 베이커리, 비건베이커리 ",부산광역시 수영구 수영동 466-2,129.1109923,35.1727539,정좌표,2.65001e+18,구주소,부산광역시 수영구 망미번영로70번길 16,부산광역시 수영구 수영동 466-2,48231.0,2650073000.0,수영동,2650010200,수영동,밥류
수영구,수영동,행복한,부산광역시 수영구 수영동 466-17 1층,부산광역시 수영구 연수로357번길 27 1층 행복한 망미본점," 술집, 나베 ",부산광역시 수영구 수영동 466-17 1층,129.1108185,35.1720884,정좌표,2.65001e+18,구주소,부산광역시 수영구 연수로357번길 27,부산광역시 수영구 수영동 466-17,48231.0,2650073000.0,수영동,2650010200,수영동,주류
수영구,수영동,엄지손칼국수,부산광역시 수영구 수영동 448-28,부산광역시 수영구 망미번영로52번길 115," 칼국수, 보리비빔밥 ",부산광역시 수영구 수영동 448-28,129.1145036,35.1686203,정좌표,2.65001e+18,구주소,부산광역시 수영구 망미번영로52번길 115,부산광역시 수영구 수영동 448-28,48232.0,2650073000.0,수영동,2650010200,수영동,면류
수영구,수영동,리오네,부산광역시 수영구 수영동 494-11,부산광역시 수영구 구락로 36 리오네레스토랑," 감자뇨끼, 파스타 ",부산광역시 수영구 수영동 494-11,129.1200104,35.1715531,정좌표,2.65001e+18,구주소,부산광역시 수영구 구락로 36,부산광역시 수영구 수영동 494-11,48220.0,2650073000.0,수영동,2650010200,수영동,면류
수영구,수영동,정성매운갈비찜,부산광역시 수영구 수영동 17,부산광역시 수영구 수영성로13번길 12-19 1층 정성매운갈비찜," 갈비찜, 갈비 ",부산광역시 수영구 수영동 17,129.117342,35.1690809,정좌표,2.65001e+18,구주소,부산광역시 수영구 수영성로13번길 12-19,부산광역시 수영구 수영동 17,48227.0,2650073000.0,수영동,2650010200,수영동,밥류
수영구,수영동,나룻터국수,부산시 수영구 수영동 502-8,부산광역시 수영구 수영로741번길 25," 수제비, 국수 ",부산시 수영구 수영동 502-8,129.1207899,35.1691572,정좌표,2.65001e+18,구주소,부산광역시 수영구 수영로741번길 25,부산광역시 수영구 수영동 502-8,48223.0,2650073000.0,수영동,2650010200,수영동,면류
수영구,수영동,구자윤과자점,부산광역시 수영구 수영동 445-6,부산광역시 수영구 수영로705번길 15,베이커리,부산광역시 수영구 수영동 445-6,129.1165774,35.1685562,정좌표,2.65001e+18,구주소,부산광역시 수영구 수영로705번길 15,부산광역시 수영구 수영동 445-6,48228.0,2650073000.0,수영동,2650010200,수영동,밥류
수영구,수영동,이더래 제주돼지,부산광역시 수영구 수영동 447-16,부산광역시 수영구 수영로725번길 62-5 이더래," 제주돼지, 고기집 ",부산광역시 수영구 수영동 447-16,129.1153484,35.1685855,정좌표,2.65001e+18,구주소,부산광역시 수영구 수영로725번길 62-5,부산광역시 수영구 수영동 447-16,48228.0,2650073000.0,수영동,2650010200,수영동,돼지고기류
수영구,수영동,띵스투두,부산광역시 수영구 수영동 458-4,부산광역시 수영구 연수로379번길 27-4 1층," 케이크, 카페 ",부산광역시 수영구 수영동 458-4,129.1123842,35.1709744,정좌표,2.65001e+18,구주소,부산광역시 수영구 연수로379번길 27,부산광역시 수영구 수영동 458-4,48231.0,2650073000.0,수영동,2650010200,수영동,커피
수영구,수영동,파우재,부산광역시 수영구 수영동 459-5,부산광역시 수영구 망미번영로52번길 41-17," 비스트로, 파스타 ",부산광역시 수영구 수영동 459-5,129.1115285,35.1710183,정좌표,2.65001e+18,구주소,부산광역시 수영구 망미번영로52번길 41-17,부산광역시 수영구 수영동 459-5,48231.0,2650073000.0,수영동,2650010200,수영동,면류
수영구,수영동,탄수호,부산광역시 수영구 수영동 458-13,부산광역시 수영구 연수로379번길 15 1~2층 탄수호," 퓨전한식, 한식주점 ",부산광역시 수영구 수영동 458-13,129.1119276,35.1705008,정좌표,2.65001e+18,구주소,부산광역시 수영구 연수로379번길 15,부산광역시 수영구 수영동 458-13,48231.0,2650073000.0,수영동,2650010200,수영동,밥류
수영구,수영동,신통영굴국밥,부산광역시 수영구 수영동 304-2,부산광역시 수영구 수영로725번길 24," 횟집, 도다리쑥국 ",부산광역시 수영구 수영동 304-2,129.1175261,35.1688989,정좌표,2.65001e+18,구주소,부산광역시 수영구 수영로725번길 24,부산광역시 수영구 수영동 304-2,48227.0,2650073000.0,수영동,2650010200,수영동,생선류
수영구,수영동,손가네 정육식당,부산광역시 수영구 수영동 444-11,부산광역시 수영구 수영로 719," 소고기, 한우 ",부산광역시 수영구 수영동 444-11,129.1179261,35.1684446,정좌표,2.65001e+18,구주소,부산광역시 수영구 수영로 719,부산광역시 수영구 수영동 444-11,48227.0,2650073000.0,수영동,2650010200,수영동,소고기류
