"STN_CD","LONGITUDE","LATITUDE","STN_NM","LOAD_DATE"
"2643596","129.10173","35.17085",수협,"20220104"
"2643596","129.10173","35.17085",수협,"20231208"
"2643597","129.11681","35.1081",해군예비군훈련장,"20220104"
"2643597","129.11681","35.1081",해군예비군훈련장,"20231208"
"2643598","129.11676","35.10796",해군예비군훈련장,"20220104"
"2643598","129.11676","35.10796",해군예비군훈련장,"20231208"
"2643599","129.12752","35.18983",KT재송지사,"20220104"
"2643599","129.12752","35.18983",KT재송지사,"20231208"
"2643600","129.127187","35.190293",윤박사밀면,"20220104"
"2643600","129.127187","35.190293",윤박사밀면,"20231208"
"2643601","129.01302","35.24688",율리역,"20220104"
"2643601","129.01302","35.24688",율리역,"20231208"
"2643602","129.01277","35.24702",율리역,"20220104"
"2643602","129.01277","35.24702",율리역,"20231208"
"2643604","128.94733","35.10794",을숙도,"20220104"
"2643604","128.94733","35.10794",을숙도,"20231208"
"2643605","128.94608","35.10791",을숙도,"20220104"
"2643605","128.94608","35.10791",을숙도,"20231208"
"2643607","129.11142","35.14852",좋은강안병원건강검진센터,"20220104"
"2643607","129.11142","35.14852",좋은강안병원건강검진센터,"20231208"
"2643608","128.873124","35.083495",의창수협,"20220104"
"2643608","128.87313","35.08359",의창수협,"20231208"
"2643609","128.872906","35.083867",의창수협,"20220104"
"2643609","128.87293","35.08383",의창수협,"20231208"
"2643610","129.17892","35.27528",이곡마을,"20220104"
"2643610","129.17892","35.27528",이곡마을,"20231208"
"2643611","129.16719","35.27612",이곡마을,"20220104"
"2643611","129.16719","35.27612",이곡마을,"20231208"
"2643612","129.1126","35.12378",이기대입구.용호복지회관,"20220104"
"2643612","129.1126","35.12378",이기대입구.용호복지회관,"20231208"
"2643613","129.11235","35.12385",이기대입구.용호복지회관,"20220104"
"2643613","129.11235","35.12385",이기대입구.용호복지회관,"20231208"
"2643614","129.026171","35.21203",이노비즈센터,"20220104"
"2643614","129.026171","35.21203",이노비즈센터,"20231208"
"2643615","129.026391","35.212114",이노비즈센터,"20220104"
"2643615","129.026391","35.212114",이노비즈센터,"20231208"
"2643616","129.24678","35.2733",이동방파제,"20220104"
"2643616","129.24678","35.2733",이동방파제,"20231208"
"2643617","129.24658","35.27316",이동방파제,"20220104"
"2643617","129.24658","35.27316",이동방파제,"20231208"
"2643618","129.2503","35.27219",이동수산,"20220104"
"2643618","129.2503","35.27219",이동수산,"20231208"
"2643619","129.25119","35.27228",이동수산,"20220104"
"2643619","129.25119","35.27228",이동수산,"20231208"
"2643620","129.2439","35.272",이동,"20220104"
"2643620","129.2439","35.272",이동,"20231208"
"2643621","129.24398","35.27178",이동,"20220104"
"2643621","129.24398","35.27178",이동,"20231208"
"2643623","128.82432","35.14886",이든텍,"20220104"
"2643623","128.82432","35.14886",이든텍,"20231208"
"2643624","128.82442","35.14907",이든텍,"20220104"
"2643624","128.82442","35.14907",이든텍,"20231208"
"2643626","129.09049","35.24902",이마트,"20220104"
"2643626","129.09049","35.24902",이마트,"20231208"
"2643627","129.09029","35.24885",이마트,"20220104"
"2643627","129.09029","35.24885",이마트,"20231208"
"2643628","129.08149","35.17523",이마트연제점,"20220104"
"2643628","129.08149","35.17523",이마트연제점,"20231208"
"2643630","129.06417","35.14486",이마트문현점,"20220104"
"2643630","129.06417","35.14486",이마트문현점,"20231208"
"2643631","129.06456","35.14512",이마트문현점,"20220104"
"2643631","129.06456","35.14512",이마트문현점,"20231208"
"2643632","129.08112","35.17545",이마트연제점,"20220104"
"2643632","129.08112","35.17545",이마트연제점,"20231208"
"2643633","129.08172","35.17495",연제도서관,"20220104"
"2643633","129.08172","35.17495",연제도서관,"20231208"
"2643634","129.081575","35.175101",이마트입구,"20220104"
"2643634","129.0816","35.17505",이마트연제점,"20231208"
"2643635","129.16886","35.16658",이마트중동역,"20220104"
"2643635","129.16886","35.16658",이마트중동역,"20231208"
"2643636","129.0891","35.17423",이완주정형외과,"20220104"
"2643636","129.0891","35.17423",이완주정형외과,"20231208"
"2643637","129.085836","35.11689",이원맨션,"20220104"
"2643637","129.085836","35.11689",이원맨션,"20231208"
"2643638","129.085697","35.117168",이원맨션,"20220104"
"2643638","129.085697","35.117168",이원맨션,"20231208"
"2643639","128.83038","35.14908",이원솔루텍,"20220104"
"2643639","128.83038","35.14908",이원솔루텍,"20231208"
"2643641","128.83113","35.14885",이원솔루텍,"20220104"
"2643641","128.83113","35.14885",이원솔루텍,"20231208"
"2643643","129.16429","35.33992",이지더원 1차아파트정문,"20220104"
"2643643","129.16429","35.33992",이지더원 1차아파트정문,"20231208"
"2643645","129.16288","35.3387",모전초등학교,"20220104"
"2643645","129.16288","35.3387",모전초등학교,"20231208"
"2643650","129.20918","35.24924",이진아파트,"20220104"
"2643650","129.20918","35.24924",이진아파트,"20231208"
"2643651","129.209","35.25024",이진아파트,"20220104"
"2643651","129.209","35.25024",이진아파트,"20231208"
"2643655","129.23544","35.26637",동부산농협,"20220104"
"2643655","129.23544","35.26637",동부산농협,"20231208"
"2643656","129.23546","35.26664",동부산농협,"20220104"
"2643656","129.23546","35.26664",동부산농협,"20231208"
"2643657","128.98965","35.10562",이화한증막,"20220104"
"2643657","128.98965","35.10562",이화한증막,"20231208"
"2643658","129.04673","35.12892",수정시장,"20220104"
"2643658","129.04674","35.12891",수정시장,"20231208"
"2643659","129.12419","35.20254",인지초등학교,"20220104"
"2643659","129.12419","35.20254",인지초등학교,"20231208"
"2643661","129.1241","35.20292",인지초등학교,"20220104"
"2643661","129.1241","35.20292",인지초등학교,"20231208"
"2643662","129.23333","35.2657",동해선일광역,"20220104"
"2643662","129.23333","35.2657",동해선일광역,"20231208"
"2643664","129.23355","35.26572",동해선일광역,"20220104"
"2643664","129.23355","35.26572",동해선일광역,"20231208"
"2643667","129.23197","35.27957",화전교차로,"20220104"
"2643667","129.23197","35.27957",부산예빛학교,"20231208"
"2643668","129.2318","35.26253",일광해수욕장입구,"20220104"
"2643668","129.2318","35.26253",일광해수욕장입구,"20231208"
"2643669","129.2324","35.26324",일광해수욕장입구,"20220104"
"2643669","129.2324","35.26324",일광해수욕장입구,"20231208"
"2643673","129.03999","35.2056",일동아파트,"20220104"
"2643673","129.03999","35.2056",일동아파트,"20231208"
"2643675","129.0218","35.2151",일동파크맨션,"20220104"
"2643675","129.0218","35.2151",일동파크맨션,"20231208"
"2643676","129.071935","35.15724",일산아파트,"20220104"
"2643676","129.071935","35.15724",일산아파트,"20231208"
"2643677","129.05081","35.16408",일성아파트,"20220104"
"2643677","129.05081","35.16408",일성아파트,"20231208"
"2643678","129.06335","35.08662",일신마리나아파트,"20220104"
"2643678","129.06335","35.08662",일신마리나아파트,"20231208"
"2643679","129.07954","35.12585",일신보라아파트,"20220104"
"2643679","129.07954","35.12585",일신보라아파트,"20231208"
"2643680","129.07964","35.12558",일신보라아파트,"20220104"
"2643680","129.07964","35.12558",일신보라아파트,"20231208"
"2643681","129.00319","35.14511",일신주택,"20220104"
"2643681","129.00319","35.14511",일신주택,"20231208"
"2643682","128.956855","35.078556",일진종합상사,"20220104"
"2643682","128.956855","35.078556",일진종합상사,"20231208"
"2643683","128.956772","35.078754",일진종합상사,"20220104"
"2643683","128.956772","35.078754",일진종합상사,"20231208"
"2643684","129.118328","35.319644",임기,"20220104"
"2643684","129.118328","35.319644",임기,"20231208"
"2643686","129.2602","35.31708",임랑삼거리,"20220104"
"2643686","129.2602","35.31708",임랑삼거리,"20231208"
"2643687","129.26035","35.31653",임랑해수욕장입구,"20220104"
"2643687","129.26035","35.31653",임랑해수욕장입구,"20231208"
"2643689","129.26157","35.31795",임랑마을,"20220104"
"2643689","129.26157","35.31795",임랑마을,"20231208"
"2643690","129.26155","35.31767",임랑삼거리,"20220104"
"2643690","129.26155","35.31767",임랑삼거리,"20231208"
"2643696","129.10947","35.28827",임석,"20220104"
"2643696","129.10947","35.28827",임석,"20231208"
"2643697","129.10939","35.28849",임석,"20220104"
"2643697","129.10939","35.28849",임석,"20231208"
"2643699","129.114742","35.310063",입석,"20220104"
"2643699","129.114742","35.310063",입석,"20231208"
"2643700","129.11453","35.310055",입석,"20220104"
"2643700","129.11453","35.310055",입석,"20231208"
"2643701","128.922964","35.177331",입소마을회관,"20220104"
"2643701","128.922964","35.177331",입소마을회관,"20231208"
"2643702","128.922948","35.176932",입소마을회관,"20220104"
"2643702","128.922948","35.176932",입소마을회관,"20231208"
"2643704","128.83257","35.1491",자동차부품단지,"20220104"
"2643704","128.83257","35.1491",자동차부품단지,"20231208"
"2643705","128.83305","35.14939",자동차부품단지,"20220104"
"2643705","128.83305","35.14939",자동차부품단지,"20231208"
"2643707","128.830148","35.145827",자동차부품복지관,"20220104"
"2643707","128.830148","35.145827",자동차부품복지관,"20231208"
"2643708","128.82991","35.14587",자동차부품복지관,"20220104"
"2643708","128.82991","35.14587",자동차부품복지관,"20231208"
"2643709","129.034237","35.143737",자연대교차로,"20220104"
"2643709","129.034237","35.143737",자연대교차로,"20231208"
"2643710","129.034455","35.14382",자연대교차로,"20220104"
"2643710","129.034455","35.14382",자연대교차로,"20231208"
"2643711","129.11123","35.12987",자연유치원,"20220104"
"2643711","129.11123","35.12987",자연유치원,"20231208"
"2643712","129.11124","35.13011",자연유치원,"20220104"
"2643712","129.11124","35.13011",자연유치원,"20231208"
"2643714","129.07028","35.21231",래미안104동,"20220104"
"2643714","129.07028","35.21231",래미안104동,"20231208"
"2643715","128.989728","35.104246",자유2차후문,"20220104"
"2643715","128.989728","35.104246",자유2차후문,"20231208"
"2643716","128.989967","35.103342",자유3차아파트,"20220104"
"2643716","128.989967","35.103342",자유3차아파트,"20231208"
"2643717","128.990083","35.101866",자유3차아파트,"20220104"
"2643717","128.990083","35.101866",자유3차아파트,"20231208"
"2643718","129.06048","35.14087",자유.평화시장,"20220104"
"2643718","129.06048","35.14087",자유.평화시장,"20231208"
"2643719","129.009628","35.109635",자유아파트,"20220104"
"2643719","129.009628","35.109635",자유아파트,"20231208"
"2643720","129.009414","35.109657",자유아파트,"20220104"
"2643720","129.009414","35.109657",자유아파트,"20231208"
"2643721","129.08162","35.12586",자유아파트,"20220104"
"2643721","129.08162","35.12586",자유아파트,"20231208"
"2643723","128.99041","35.18113",자유아파트,"20220104"
"2643723","128.99041","35.18113",자유아파트,"20231208"
"2643724","129.08179","35.12576",자유아파트,"20220104"
"2643724","129.08179","35.12576",자유아파트,"20231208"
"2643725","128.99034","35.18151",자유아파트. 모덕초등학교,"20220104"
"2643725","128.99034","35.18151",자유아파트. 모덕초등학교,"20231208"
"2643726","129.0602","35.14148",평화시장,"20220104"
"2643726","129.0602","35.14148",평화시장,"20231208"
"2643727","128.949297","35.141858",작지,"20220104"
"2643727","128.949297","35.141858",작지,"20231208"
"2643728","128.949593","35.141379",작지,"20220104"
"2643728","128.949593","35.141379",작지,"20231208"
"2643729","129.07081","35.1307",장고개,"20220104"
"2643729","129.07081","35.1307",장고개,"20231208"
"2643730","129.0706","35.13065",장고개,"20220104"
"2643730","129.0706","35.13065",장고개,"20231208"
"2643731","129.10721","35.15976",장대골성지,"20220104"
"2643731","129.10721","35.15976",장대골성지,"20231208"
"2643732","129.10727","35.15919",장대골성지,"20220104"
"2643732","129.10727","35.15919",장대골성지,"20231208"
"2643733","128.894308","35.135493",장락,"20220104"
"2643733","128.894308","35.135493",장락,"20231208"
"2643734","128.893837","35.135293",장락,"20220104"
"2643734","128.893837","35.135293",장락,"20231208"
"2643735","128.89692","35.1344",장락포,"20220104"
"2643735","128.89692","35.1344",장락포,"20231208"
"2643737","128.897283","35.134547",장락포,"20220104"
"2643737","128.897283","35.134547",장락포,"20231208"
"2643738","128.96644","35.08251",장림1동주민센터,"20220104"
"2643738","128.96644","35.08251",장림1동주민센터,"20231208"
"2643739","128.966408","35.082702",장림1동주민센터,"20220104"
"2643739","128.966408","35.082702",장림1동주민센터,"20231208"
"2643740","128.972991","35.077672",장림2동주민센터,"20220104"
"2643740","128.972991","35.077672",장림2동주민센터,"20231208"
"2643741","128.972714","35.07774",장림2동주민센터,"20220104"
"2643741","128.972714","35.07774",장림2동주민센터,"20231208"
"2643742","128.977417","35.080573",장림2치안센터,"20220104"
"2643742","128.97742","35.08057",장림파출소,"20231208"
"2643743","128.977702","35.080452",장림2치안센터,"20220104"
"2643743","128.9777","35.08045",장림파출소,"20231208"
"2643744","128.97715","35.08015",장림역,"20220104"
"2643744","128.97715","35.08015",장림역,"20231208"
"2643745","128.977431","35.080143",장림삼거리,"20220104"
"2643745","128.977431","35.080143",장림삼거리,"20231208"
"2643746","128.968036","35.081039",장림시장,"20220104"
"2643746","128.968036","35.081039",장림시장,"20231208"
"2643747","128.967894","35.080903",장림시장,"20220104"
"2643747","128.967894","35.080903",장림시장,"20231208"
"2643748","128.96544","35.08272",장림시장교차로,"20220104"
"2643748","128.96544","35.08272",장림시장교차로,"20231208"
"2643749","128.965454","35.082537",장림시장교차로,"20220104"
"2643749","128.965454","35.082537",장림시장교차로,"20231208"
"2643750","128.969864","35.082369",장림시장번영1길,"20220104"
"2643750","128.969864","35.082369",장림시장번영1길,"20231208"
"2643751","128.970598","35.082575",장림시장번영1길,"20220104"
"2643751","128.970598","35.082575",장림시장번영1길,"20231208"
"2643752","128.968867","35.082646",장림시장번영2길,"20220104"
"2643752","128.968867","35.082646",장림시장번영2길,"20231208"
"2643753","128.968277","35.082456",장림시장번영2길,"20220104"
"2643753","128.968277","35.082456",장림시장번영2길,"20231208"
"2643754","128.981009","35.07861",장림여자중학교,"20220104"
"2643754","128.981009","35.07861",장림여자중학교,"20231208"
"2643755","128.98113","35.078828",장림여자중학교,"20220104"
"2643755","128.98113","35.078828",장림여자중학교,"20231208"
"2643756","128.97217","35.08058",중앙병원,"20220104"
"2643756","128.97217","35.08058",중앙병원,"20231208"
"2643757","128.972651","35.079404",장림우체국,"20220104"
"2643757","128.972651","35.079404",장림우체국,"20231208"
"2643758","128.972932","35.079122",장림우체국,"20220104"
"2643758","128.972932","35.079122",장림우체국,"20231208"
"2643759","128.97307","35.080739",장림우체국,"20220104"
"2643759","128.97307","35.080739",장림우체국,"20231208"
"2643761","128.976169","35.080735",장림초등학교,"20220104"
"2643761","128.976169","35.080735",장림초등학교,"20231208"
"2643762","128.976022","35.080505",장림초등학교,"20220104"
"2643762","128.976022","35.080505",장림초등학교,"20231208"
"2643763","128.97682","35.07485",신장림역,"20220104"
"2643763","128.97682","35.07526",신장림역,"20231208"
"2643764","128.97657","35.07508",신장림역,"20220104"
"2643764","128.9766","35.07517",신장림역,"20231208"
"2643765","129.09113","35.14939",장백아파트,"20220104"
"2643765","129.09113","35.14939",장백아파트,"20231208"
"2643766","129.13346","35.19265",장산동국아파트,"20220104"
"2643766","129.13346","35.19265",장산동국아파트,"20231208"
"2643768","129.1789","35.16888",부산은행장산지점,"20231208"
"2643769","129.17702","35.16988",장산역,"20220104"
"2643769","129.17702","35.16988",장산역,"20231208"
"2643770","129.17658","35.16995",장산역,"20220104"
"2643770","129.17658","35.16995",장산역,"20231208"
"2643772","129.17635","35.16895",장산역.웅진시네아트,"20220104"
"2643772","129.17635","35.16895",장산역.웅진시네아트,"20231208"
"2643773","129.11841","35.1988",장산중학교. 꿈에그린아파트,"20220104"
"2643773","129.11841","35.1988",장산중학교. 꿈에그린아파트,"20231208"
"2643775","129.118664","35.1988",장산중학교. 꿈에그린아파트,"20220104"
"2643775","129.118664","35.1988",장산중학교. 꿈에그린아파트,"20231208"
"2643777","129.24383","35.37031",상장안,"20220104"
"2643777","129.24383","35.37031",상장안,"20231208"
"2643778","129.261","35.34022",장안산업단지입구,"20220104"
"2643778","129.261","35.34022",장안산업단지입구,"20231208"
"2643779","129.26001","35.34097",장안산업단지입구,"20220104"
"2643779","129.26001","35.34097",장안산업단지입구,"20231208"
"2643780","129.24341","35.31448",장안제일고등학교,"20220104"
"2643780","129.24341","35.31448",장안제일고등학교,"20231208"
"2643781","129.24324","35.3145",장안제일고등학교,"20220104"
"2643781","129.24324","35.3145",장안제일고등학교,"20231208"
"2643784","129.020375","35.24178",장원아파트,"20220104"
"2643784","129.020375","35.24178",장원아파트,"20231208"
"2643785","129.020112","35.241625",장원아파트,"20220104"
"2643785","129.020112","35.241625",장원아파트,"20231208"
"2643786","129.14487","35.27521",장전리,"20220104"
"2643786","129.14487","35.27521",장전리,"20231208"
"2643787","129.1455","35.27547",장전리,"20220104"
"2643787","129.1455","35.27547",장전리,"20231208"
"2643788","129.08859","35.23883",장전역4번출구,"20220104"
"2643788","129.08859","35.23883",장전역4번출구,"20231208"
"2643789","129.08863","35.23787",장전역2번출구,"20220104"
"2643789","129.08863","35.23787",장전역2번출구,"20231208"
"2643790","129.08842","35.23789",장전역2번출구,"20220104"
"2643790","129.08842","35.23789",장전역2번출구,"20231208"
"2643791","129.07869","35.22758",장전중학교,"20220104"
"2643791","129.07869","35.22758",장전중학교,"20231208"
"2643792","128.9929","35.09323",장평중학교.감천삼거리,"20220104"
"2643792","128.9929","35.09323",장평중학교.감천삼거리,"20231208"
"2643794","128.8067","35.05739",장항,"20220104"
"2643794","128.8067","35.05739",장항,"20231208"
"2643795","128.80681","35.05708",장항,"20220104"
"2643795","128.80681","35.05708",장항,"20231208"
"2643796","128.804828","35.052218",장항고개,"20220104"
"2643796","128.80483","35.05223",장항고개,"20231208"
"2643797","128.804418","35.052061",장항고개,"20220104"
"2643797","128.80441","35.05205",장항고개,"20231208"
"2643798","129.128085","35.191882",재송그린아파트,"20220104"
"2643798","129.128085","35.191882",재송그린아파트,"20231208"
"2643799","129.128217","35.19171",재송그린아파트,"20220104"
"2643799","129.128217","35.19171",재송그린아파트,"20231208"
"2643800","129.1331","35.19133",재송글로리아파트,"20220104"
"2643800","129.1331","35.19133",재송글로리아파트,"20231208"
"2643802","129.125352","35.186657",재송농협,"20220104"
"2643802","129.125352","35.186657",재송농협,"20231208"
"2643803","129.125936","35.185425",재송농협,"20220104"
"2643803","129.125936","35.185425",재송농협,"20231208"
"2643804","129.12057","35.18906",동해선재송역,"20220104"
"2643804","129.12058","35.18911",동해선재송역,"20231208"
"2643805","129.120953","35.191842",재송삼익아파트,"20220104"
"2643805","129.120953","35.191842",재송삼익아파트,"20231208"
"2643806","129.12094","35.18878",동해선재송역,"20220104"
"2643806","129.12082","35.18899",동해선재송역,"20231208"
"2643807","129.1265","35.18937",재송우체국,"20220104"
"2643807","129.1265","35.18937",재송우체국,"20231208"
"2643808","129.128978","35.192997",재송중학교,"20220104"
"2643808","129.128978","35.192997",재송중학교,"20231208"
"2643809","129.126534","35.184038",재송초등학교,"20220104"
"2643809","129.126534","35.184038",재송초등학교,"20231208"
"2643810","129.126205","35.184276",재송초등학교,"20220104"
"2643810","129.126205","35.184276",재송초등학교,"20231208"
"2643812","128.92226","35.09198",전등,"20220104"
"2643812","128.92226","35.09198",전등,"20231208"
"2643814","128.92245","35.09171",전등,"20220104"
"2643814","128.92245","35.09171",전등,"20231208"
"2643817","129.088915","35.265554",전원빌라,"20220104"
"2643817","129.088915","35.265554",전원빌라,"20231208"
"2643818","129.06755","35.15461",전포1동주민센터,"20220104"
"2643818","129.06755","35.15461",전포1동주민센터,"20231208"
"2643819","129.06765","35.15444",전포1동주민센터,"20220104"
"2643819","129.06765","35.15444",전포1동주민센터,"20231208"
"2643820","129.07122","35.1517",전포고개,"20220104"
"2643820","129.07122","35.1517",전포고개,"20231208"
"2643821","129.07318","35.15074",전포고개,"20220104"
"2643821","129.07318","35.15074",전포고개,"20231208"
"2643822","129.07142","35.15171",전포고개,"20220104"
"2643822","129.07142","35.15171",전포고개,"20231208"
"2643823","129.07341","35.15066",전포고개,"20220104"
"2643823","129.07341","35.15066",전포고개,"20231208"
"2643824","129.06534","35.15821",전포사거리,"20220104"
"2643824","129.06534","35.15821",전포사거리,"20231208"
"2643826","129.071735","35.153322",전포삼거리,"20220104"
"2643826","129.071735","35.153322",전포삼거리,"20231208"
"2643827","129.071915","35.153512",전포삼거리,"20220104"
"2643827","129.071915","35.153512",전포삼거리,"20231208"
"2643828","129.07188","35.15308",전포삼거리,"20220104"
"2643828","129.07188","35.15308",전포삼거리,"20231208"
"2643829","129.071612","35.155215",전포아파트,"20220104"
"2643829","129.071612","35.155215",전포아파트,"20231208"
"2643830","129.071482","35.156107",전포아파트,"20220104"
"2643830","129.071482","35.156107",전포아파트,"20231208"
"2643831","129.06604","35.15461",전포역부산은행,"20220104"
"2643831","129.06604","35.15461",전포역부산은행,"20231208"
"2643832","129.06632","35.15442",전포역부산은행,"20220104"
"2643832","129.06632","35.15442",전포역부산은행,"20231208"
"2643833","129.064179","35.161035",전포초등학교,"20220104"
"2643833","129.064179","35.161035",전포초등학교,"20231208"
"2643834","129.063976","35.16094",전포초등학교,"20220104"
"2643834","129.063976","35.16094",전포초등학교,"20231208"
"2643835","129.071049","35.158797",전홍빌라,"20220104"
"2643835","129.071049","35.158797",전홍빌라,"20231208"
"2643836","129.06848","35.07557",절영로사거리,"20220104"
"2643836","129.06848","35.07557",절영로사거리,"20231208"
"2643837","129.06863","35.07541",절영로사거리,"20220104"
"2643837","129.06863","35.07541",절영로사거리,"20231208"
"2643838","129.16489","35.26589",점현마을,"20220104"
"2643838","129.16489","35.26589",점현마을,"20231208"
"2643839","129.16467","35.26581",점현마을,"20220104"
"2643839","129.16467","35.26581",점현마을,"20231208"
"2643840","128.85092","35.06873",정거,"20220104"
"2643840","128.85092","35.06873",정거,"20231208"
"2643843","129.17938","35.32254",정관농협기업지점,"20220104"
"2643843","129.17938","35.32254",정관농협기업지점,"20231208"
"2643844","129.17877","35.32094",정관농협기업지점,"20220104"
"2643844","129.17877","35.32094",정관농협기업지점,"20231208"
"2643845","128.92703","35.16746",정관도마을,"20220104"
"2643845","128.92703","35.16746",정관도마을,"20231208"
"2643846","128.92675","35.16748",정관도마을,"20220104"
"2643846","128.92675","35.16748",정관도마을,"20231208"
"2643847","128.92634","35.16529",정관도마을회관,"20220104"
"2643847","128.92634","35.16529",정관도마을회관,"20231208"
"2643848","128.92606","35.16533",정관도마을회관,"20220104"
"2643848","128.92606","35.16533",정관도마을회관,"20231208"
"2643849","128.9314","35.16747",정관도삼거리,"20220104"
"2643849","128.9314","35.16747",정관도삼거리,"20231208"
"2643850","128.93166","35.16735",정관도삼거리,"20220104"
"2643850","128.93166","35.16735",정관도삼거리,"20231208"
"2643851","128.92716","35.17254",정관도새집,"20220104"
"2643851","128.92716","35.17254",정관도새집,"20231208"
"2643852","128.92751","35.17248",정관도새집,"20220104"
"2643852","128.92751","35.17248",정관도새집,"20231208"
"2643856","129.17977","35.32524",정관읍행정복지센터.기장소방서,"20220104"
"2643856","129.17977","35.32524",정관읍행정복지센터.기장소방서,"20231208"
"2643857","129.18056","35.32513",정관읍행정복지센터.기장소방서,"20220104"
"2643857","129.18056","35.32513",정관읍행정복지센터.기장소방서,"20231208"
"2643860","129.17587","35.32334",정관홈플러스,"20220104"
"2643860","129.17587","35.32334",정관홈플러스,"20231208"
"2643861","129.17578","35.3229",정관홈플러스,"20220104"
"2643861","129.17578","35.3229",정관홈플러스,"20231208"
"2643862","128.9653","35.1137",동아대학교정문,"20220104"
"2643862","128.9653","35.1137",동아대학교정문,"20231208"
"2643863","128.83238","35.0601",성북새동네,"20220104"
"2643863","128.83238","35.0601",성북새동네,"20231208"
"2643864","129.103004","35.179935",정수사,"20220104"
"2643864","129.103004","35.179935",정수사,"20231208"
"2643865","129.102902","35.180121",정수사,"20220104"
"2643865","129.102902","35.180121",정수사,"20231208"
"2643866","129.069331","35.164604",정우빌라,"20220104"
"2643866","129.06933","35.1646",정우빌라,"20231208"
"2643867","129.06914","35.1646",정우빌라,"20220104"
"2643867","129.06914","35.1646",정우빌라,"20231208"
"2643869","129.09398","35.24265",정원맨션,"20220104"
"2643869","129.09398","35.24265",정원맨션,"20231208"
"2643870","129.0453","35.1366",정은빌라,"20220104"
"2643870","129.04528","35.13656",정은빌라,"20231208"
"2643871","129.04532","35.13647",정은빌라,"20220104"
"2643871","129.04533","35.13645",정은빌라,"20231208"
"2643872","129.16685","35.33201",정원초등학교,"20220104"
"2643872","129.16685","35.33201",정원초등학교,"20231208"
"2643873","129.16681","35.33164",정원초등학교,"20220104"
"2643873","129.16681","35.33164",정원초등학교,"20231208"
"2643874","128.990555","35.070805",정현냉동,"20220104"
"2643874","128.990555","35.070805",정현냉동,"20231208"
"2643875","128.99026","35.0712",정현냉동,"20220104"
"2643875","128.99026","35.0712",정현냉동,"20231208"
"2643876","128.99053","35.0708",정현냉장,"20220104"
"2643876","128.99053","35.0708",정현냉장,"20231208"
"2643877","129.019203","35.243491",정화양로원,"20220104"
"2643877","129.019203","35.243491",정화양로원,"20231208"
"2643878","129.01956","35.243841",정화양로원,"20220104"
"2643878","129.01956","35.243841",정화양로원,"20231208"
"2643879","129.08153","35.23507",새벽벌도서관.상남국제회관,"20220104"
"2643879","129.08153","35.23507",새벽벌도서관.상남국제회관,"20231208"
"2643880","129.0817","35.23517",새벽벌도서관.상남국제회관,"20220104"
"2643880","129.0817","35.23517",새벽벌도서관.상남국제회관,"20231208"
"2643882","129.0394","35.12828",백련정사입구,"20220104"
"2643882","129.03941","35.12823",백련정사입구,"20231208"
"2643883","129.03922","35.12812",백련정사입구,"20220104"
"2643883","129.03923","35.1281",백련정사입구,"20231208"
"2643884","129.10086","35.21818",제일요양병원,"20220104"
"2643884","129.10086","35.21818",제일요양병원,"20231208"
"2643886","129.03859","35.09037",제일은행,"20220104"
"2643886","129.03859","35.09037",제일은행,"20231208"
"2643887","128.977526","35.084231",제일제당,"20220104"
"2643887","128.977526","35.084231",제일제당,"20231208"
"2643888","128.9772","35.084126",제일제당,"20220104"
"2643888","128.9772","35.084126",제일제당,"20231208"
"2643889","128.82529","35.14224",조광요턴,"20220104"
"2643889","128.82529","35.14224",조광요턴,"20231208"
"2643891","129.11224","35.30117",조리,"20220104"
"2643891","129.11224","35.30117",조리,"20231208"
"2643892","129.11204","35.3012",조리,"20220104"
"2643892","129.11204","35.3012",조리,"20231208"
"2643894","129.11192","35.30283",조리경로당,"20220104"
"2643894","129.11192","35.30283",조리경로당,"20231208"
"2643895","129.11208","35.30281",조리경로당,"20220104"
"2643895","129.11208","35.30281",조리경로당,"20231208"
"2643896","128.88916","35.16237",조만포,"20220104"
"2643896","128.88916","35.16237",조만포,"20231208"
"2643897","128.88932","35.16216",조만포,"20220104"
"2643897","128.88932","35.16216",조만포,"20231208"
"2643899","129.06315","35.14061",조방면옥,"20220104"
"2643899","129.06315","35.14061",조방면옥,"20231208"
"2643900","128.965328","35.050933",조성하이츠,"20220104"
"2643900","128.965328","35.050933",조성하이츠,"20231208"
"2643901","129.101","35.20628",조양아파트,"20220104"
"2643901","129.101","35.20628",조양아파트,"20231208"
"2643902","129.1003","35.20648",조양아파트,"20220104"
"2643902","129.1003","35.20648",조양아파트,"20231208"
"2643904","129.10033","35.2063",조양삼거리,"20220104"
"2643904","129.10033","35.2063",조양삼거리,"20231208"
"2643905","129.06793","35.07433",조은유치원,"20220104"
"2643905","129.06793","35.07433",조은유치원,"20231208"
"2643906","129.06795","35.0741",조은유치원,"20220104"
"2643906","129.06795","35.0741",조은유치원,"20231208"
"2643907","129.0553","35.20054",사직초등학교,"20220104"
"2643907","129.0553","35.20054",사직초등학교,"20231208"
"2643908","129.06687","35.19103",종합운동장역,"20220104"
"2643908","129.06687","35.19103",종합운동장역,"20231208"
"2643909","129.24215","35.31702",좌동리교차로,"20220104"
"2643909","129.24215","35.31702",좌동리교차로,"20231208"
"2643913","129.24232","35.3172",좌동리교차로,"20220104"
"2643913","129.24232","35.3172",좌동리교차로,"20231208"
"2643917","129.2437","35.31278",좌천삼거리,"20220104"
